,Income,NumWebVisitsMonth,CustomerAge,Children,MntTotalProducts,NumTotalPurchases,Education_Graduation,Education_PostGraduation,Education_UnderGraduation,Marital_Status_Married,Dclust
1512,51411.0,5,70,3,17,1,0,1,0,0,0
1513,51983.0,7,59,1,746,14,1,0,0,0,0
1514,42386.0,8,37,1,85,4,0,1,0,1,0
1515,30390.0,6,36,0,34,3,0,0,1,1,1
1516,30983.0,8,60,0,105,5,1,0,0,0,0
1517,66033.0,7,66,1,507,13,1,0,0,0,0
1518,37284.0,6,48,2,14,1,0,0,1,1,1
1519,57530.0,1,72,1,78,3,0,1,0,0,0
1520,76800.0,1,58,0,454,9,0,0,1,1,1
1521,63943.0,5,67,1,975,11,1,0,0,1,0
1522,76081.0,2,61,0,737,10,1,0,0,1,0
1523,67445.0,6,49,1,1054,20,1,0,0,1,0
1524,37054.0,7,56,2,19,3,0,1,0,1,0
1525,47175.0,8,61,2,213,13,0,1,0,1,0
1526,31859.0,7,47,1,7,2,1,0,0,0,0
1527,27215.0,6,62,3,57,7,1,0,0,0,0
1528,70179.0,5,47,1,788,13,0,1,0,0,0
1529,39922.0,8,40,1,100,5,1,0,0,1,0
1530,49681.0,7,47,2,437,14,0,1,0,1,0
1531,24645.0,8,35,1,12,2,1,0,0,1,0
1532,79865.0,1,69,1,448,16,1,0,0,0,0
1533,44322.0,8,38,1,86,5,1,0,0,1,0
1534,47958.0,5,71,1,367,11,1,0,0,0,0
1535,63972.0,4,59,1,1245,13,0,1,0,0,0
1536,75315.0,2,69,1,645,11,1,0,0,1,0
1537,55517.0,9,73,2,591,17,0,1,0,1,0
1538,75283.0,4,66,3,922,20,0,1,0,1,0
1539,82800.0,3,77,0,1143,14,0,1,0,0,0
1540,38998.0,8,69,2,49,5,1,0,0,1,0
1541,90638.0,1,32,0,2191,8,0,1,0,0,0
1542,27161.0,7,37,1,34,2,0,1,0,1,0
1543,42014.0,8,46,1,367,14,1,0,0,1,0
1544,38201.0,8,63,1,256,10,0,1,0,1,0
1545,45203.0,6,41,2,105,5,1,0,0,1,0
1546,81574.0,1,76,0,1717,10,0,1,0,1,0
1547,34935.0,7,31,0,104,4,1,0,0,1,0
1548,60482.0,7,47,1,432,10,0,1,0,0,0
1549,34633.0,6,67,3,14,2,1,0,0,1,0
1550,78093.0,1,76,0,1039,12,0,1,0,1,0
1551,82460.0,1,73,0,875,9,1,0,0,0,0
1552,45903.0,4,57,1,51,5,0,1,0,1,0
1553,81361.0,1,36,0,610,14,1,0,0,0,0
1554,35860.0,5,50,2,23,4,0,1,0,0,0
1555,40442.0,7,71,2,109,8,0,1,0,1,0
1556,61482.0,2,58,0,174,6,1,0,0,1,0
1557,34968.0,7,43,1,209,12,1,0,0,1,0
1558,75794.0,3,36,0,1539,13,1,0,0,1,0
1559,31497.0,8,61,1,137,6,0,1,0,1,0
1560,74268.0,2,68,0,580,8,1,0,0,1,0
1561,13724.0,9,35,1,14,3,0,0,1,1,1
1562,45143.0,7,58,1,281,10,0,1,0,1,0
1563,52569.0,3,56,1,88,3,0,1,0,0,0
1564,48432.0,8,50,1,375,13,0,1,0,0,0
1565,17144.0,7,63,2,39,8,0,1,0,1,0
1566,36108.0,9,39,1,278,11,1,0,0,0,0
1567,76445.0,6,52,1,1155,8,1,0,0,1,0
1568,36663.0,2,48,1,24,3,0,1,0,1,0
1569,53843.0,7,58,1,466,17,0,1,0,1,0
1570,90226.0,2,67,0,1840,12,0,1,0,1,0
1571,70638.0,3,68,0,1243,10,0,1,0,0,0
1572,44512.0,4,63,2,30,3,1,0,0,1,0
1573,27116.0,7,62,2,34,4,1,0,0,1,0
1574,54072.0,8,60,2,39,3,0,1,0,1,0
1575,71855.0,3,46,1,1001,14,1,0,0,1,0
1576,51250.0,9,33,1,604,20,0,0,1,0,1
1577,60432.0,6,50,1,383,14,0,1,0,1,0
1578,65526.0,2,59,1,485,9,0,1,0,1,0
1579,68655.0,3,35,0,1307,10,1,0,0,0,0
1580,12393.0,9,45,0,26,3,0,0,1,1,1
1581,64509.0,4,33,0,1596,10,1,0,0,0,0
1582,33955.0,8,48,1,230,10,1,0,0,0,0
1583,31353.0,8,46,2,20,4,1,0,0,1,0
1584,55434.0,4,39,1,568,11,1,0,0,1,0
1585,28359.0,7,40,1,11,2,1,0,0,1,0
1586,57100.0,3,36,1,268,7,1,0,0,0,0
1587,69139.0,4,58,1,173,6,1,0,0,1,0
1588,52973.0,8,67,1,932,22,0,1,0,1,0
1589,51717.0,7,58,1,116,4,0,1,0,1,0
1590,18793.0,8,52,1,40,5,1,0,0,1,0
1591,66664.0,3,41,0,941,13,0,0,1,1,1
1592,50664.0,9,64,2,425,18,1,0,0,0,0
1593,54414.0,4,60,2,143,8,1,0,0,1,0
1594,54549.0,7,71,1,224,8,0,1,0,1,0
1595,47111.0,9,52,1,819,11,0,1,0,0,0
1596,41003.0,6,60,0,398,9,0,1,0,0,0
1597,19444.0,7,41,1,39,8,1,0,0,1,0
1598,36301.0,7,47,1,58,4,0,0,1,1,1
1599,73059.0,4,76,1,942,13,0,1,0,1,0
1600,42731.0,5,54,1,212,8,0,1,0,1,0
1601,52854.0,5,64,2,115,5,0,1,0,1,0
1602,22775.0,8,45,1,14,2,1,0,0,1,0
1603,46681.0,5,75,2,353,12,0,1,0,1,0
1604,59821.0,8,68,1,699,19,0,1,0,1,0
1605,50002.0,7,69,1,519,12,1,0,0,0,0
1606,69755.0,1,78,0,667,10,1,0,0,1,0
1607,44078.0,5,54,2,35,4,1,0,0,1,0
1608,30560.0,7,47,1,15,2,0,1,0,1,0
1609,35924.0,5,54,2,22,2,0,1,0,1,0
1610,64140.0,5,59,2,1520,12,0,1,0,0,0
1611,56386.0,9,42,2,492,18,1,0,0,1,0
1612,24594.0,5,44,1,10,2,0,0,1,1,1
1613,75774.0,4,42,1,495,13,0,0,1,1,1
1614,39228.0,4,63,0,14,1,0,1,0,0,0
1615,58494.0,6,49,1,373,10,0,1,0,1,0
1616,58684.0,2,42,0,693,9,1,0,0,0,0
1617,57136.0,6,56,0,1006,13,1,0,0,0,0
1618,56551.0,4,73,2,103,6,0,1,0,0,0
1619,22448.0,3,41,1,12,6,1,0,0,1,0
1620,82014.0,6,62,0,1282,10,1,0,0,0,0
1621,34213.0,9,60,2,82,7,1,0,0,0,0
1622,25358.0,6,76,1,24,3,0,1,0,0,0
1623,35544.0,7,45,1,58,3,0,1,0,0,0
1624,36634.0,7,69,1,298,10,0,1,0,1,0
1625,62670.0,3,69,1,661,9,0,1,0,1,0
1626,50334.0,6,51,1,460,17,0,0,1,1,1
1627,72066.0,2,42,0,1573,11,1,0,0,0,0
1628,50729.0,6,65,2,395,17,0,1,0,0,0
1629,34916.0,9,55,2,156,10,1,0,0,1,0
1630,64892.0,4,47,1,781,12,1,0,0,0,0
1631,43602.0,6,57,2,36,7,1,0,0,0,0
1632,33996.0,4,34,0,57,3,0,1,0,0,0
1633,41473.0,7,38,1,49,3,0,0,1,0,1
1634,63246.0,4,56,2,714,10,0,1,0,1,0
1635,36732.0,2,64,2,29,5,0,1,0,1,0
1636,69084.0,8,53,1,1487,12,0,1,0,1,0
1637,77766.0,6,56,1,1328,23,0,1,0,1,0
1638,37929.0,7,38,0,250,8,0,1,0,0,0
1639,86610.0,2,72,0,1321,12,1,0,0,1,0
1640,80141.0,6,37,0,1959,12,0,1,0,1,0
1641,72635.0,3,68,0,735,15,0,0,1,1,1
1642,69016.0,5,53,1,1142,21,1,0,0,1,0
1643,20193.0,4,32,0,38,3,0,0,1,1,1
1644,27573.0,8,48,1,175,10,1,0,0,1,0
1645,15862.0,8,44,1,6,2,0,0,1,0,1
1646,49544.0,7,47,1,381,8,0,1,0,1,0
1647,33228.0,7,43,1,55,3,1,0,0,1,0
1648,70440.0,3,45,0,1306,16,1,0,0,1,0
1649,38232.0,5,52,2,76,8,1,0,0,1,0
1650,22554.0,5,68,2,37,6,0,1,0,1,0
1651,23536.0,3,40,1,9,1,0,1,0,1,0
1652,49413.0,5,71,1,253,8,1,0,0,1,0
1653,42231.0,5,54,2,32,2,1,0,0,1,0
1654,78789.0,2,43,0,1567,11,0,1,0,0,0
1655,56534.0,8,55,1,759,18,1,0,0,1,0
1656,58350.0,6,52,1,725,15,1,0,0,0,0
1657,81217.0,1,34,0,887,11,1,0,0,0,0
1658,49090.0,7,72,1,581,12,1,0,0,0,0
1659,61787.0,5,36,0,1108,13,0,1,0,0,0
1660,18169.0,8,38,1,14,2,0,1,0,1,0
1661,24336.0,7,42,1,9,2,0,0,1,0,1
1662,18222.0,8,33,0,35,3,1,0,0,1,0
1663,62335.0,2,71,1,591,8,1,0,0,0,0
1664,42033.0,7,52,2,16,2,0,0,1,1,1
1665,86580.0,1,40,0,680,6,0,1,0,1,0
1666,41437.0,7,66,2,31,2,0,1,0,0,0
1667,73705.0,5,72,2,1223,17,0,1,0,0,0
1668,61064.0,6,47,1,855,17,1,0,0,1,0
1669,38452.0,7,68,2,70,6,0,1,0,1,0
1670,18358.0,7,34,1,33,6,1,0,0,0,0
1671,55012.0,5,50,1,647,16,0,1,0,1,0
1672,9722.0,8,50,1,39,8,0,0,1,1,1
1673,38175.0,7,39,1,145,7,0,1,0,1,0
1674,58656.0,6,67,1,1168,19,0,1,0,1,0
1675,52117.0,7,58,1,229,9,1,0,0,1,0
1676,64813.0,5,45,1,417,10,1,0,0,1,0
1677,54222.0,3,50,1,242,7,0,1,0,1,0
1678,83512.0,1,37,0,1956,12,1,0,0,1,0
1679,77520.0,4,64,1,1380,16,0,1,0,1,0
1680,41154.0,5,45,1,57,2,1,0,0,1,0
1681,80398.0,3,57,0,1329,14,1,0,0,1,0
1682,18746.0,6,31,1,23,5,0,0,1,0,1
1683,35196.0,8,39,1,228,13,1,0,0,1,0
1684,60230.0,5,67,1,907,11,1,0,0,0,0
1685,22108.0,7,46,2,17,4,1,0,0,1,0
1686,44392.0,7,49,2,163,10,1,0,0,1,0
1687,55424.0,6,47,1,707,16,0,1,0,1,0
1688,17688.0,8,44,1,5,2,1,0,0,1,0
1689,92491.0,3,40,0,1958,13,0,1,0,1,0
1690,90273.0,2,32,0,1686,12,1,0,0,0,0
1691,82571.0,2,61,0,1450,11,0,1,0,0,0
1692,38513.0,8,41,1,290,12,0,1,0,0,0
1693,16653.0,6,44,1,43,6,0,1,0,0,0
1694,42586.0,8,68,2,252,10,1,0,0,1,0
1695,23529.0,6,58,1,29,3,0,0,1,0,1
1696,74881.0,5,62,2,847,15,0,1,0,1,0
1697,71107.0,4,72,1,760,15,1,0,0,1,0
1698,46910.0,6,59,2,62,4,0,1,0,1,0
1699,18690.0,8,64,0,14,3,1,0,0,1,0
1700,37244.0,7,68,2,30,3,1,0,0,0,0
1701,82427.0,1,57,0,1138,9,1,0,0,1,0
1702,75342.0,4,65,1,398,8,0,0,1,0,1
1703,70044.0,5,69,1,1323,21,1,0,0,0,0
1704,79146.0,6,56,2,484,11,1,0,0,0,0
1705,77437.0,1,60,0,1023,10,1,0,0,1,0
1706,54984.0,7,64,1,317,11,1,0,0,1,0
1707,42403.0,8,52,1,34,2,0,1,0,1,0
1708,55761.0,6,59,1,149,7,1,0,0,1,0
1709,37292.0,8,40,1,361,14,1,0,0,1,0
1710,45576.0,8,78,0,104,5,0,1,0,0,0
1711,70321.0,4,76,0,1077,12,1,0,0,1,0
1712,58086.0,8,54,1,777,16,0,1,0,0,0
1713,81795.0,2,71,0,1149,16,1,0,0,1,0
1714,28389.0,7,76,0,9,2,0,0,1,1,1
1715,66835.0,2,77,0,841,11,0,1,0,1,0
1716,69901.0,5,54,1,539,13,1,0,0,0,0
1717,80360.0,2,74,0,2033,10,0,1,0,1,0
1718,63342.0,6,62,1,1057,14,0,1,0,1,0
1719,44989.0,6,49,1,204,11,1,0,0,1,0
1720,31859.0,7,43,1,14,2,0,0,1,0,1
1721,51569.0,8,74,1,427,12,0,1,0,0,0
1722,30372.0,7,52,2,27,5,1,0,0,0,0
1723,16014.0,3,44,2,16,6,0,0,1,0,1
1724,41120.0,6,55,2,49,6,1,0,0,1,0
1725,39763.0,9,52,1,141,8,0,1,0,0,0
1726,38725.0,4,68,2,37,3,0,1,0,1,0
1727,77981.0,5,51,1,462,14,1,0,0,1,0
1728,62905.0,4,59,1,337,12,0,0,1,1,1
1729,13533.0,7,44,1,23,4,0,0,1,0,1
1730,59481.0,2,48,1,266,8,1,0,0,1,0
1731,72117.0,5,46,1,898,17,1,0,0,1,0
1732,21955.0,6,37,1,13,5,0,0,1,1,1
1733,67131.0,6,67,1,786,14,1,0,0,1,0
1734,36802.0,5,43,1,19,2,0,1,0,0,0
1735,71853.0,1,41,0,879,11,1,0,0,1,0
1736,28249.0,6,62,0,17,3,0,0,1,1,1
1737,47808.0,7,48,1,150,7,0,1,0,1,0
1738,25509.0,9,49,1,73,6,0,1,0,0,0
1739,51012.0,6,77,0,174,6,0,1,0,1,0
1740,70596.0,2,38,0,925,9,1,0,0,0,0
1741,85431.0,0,71,0,891,10,0,1,0,1,0
1742,42664.0,6,56,1,24,2,1,0,0,1,0
1743,42586.0,8,68,2,252,10,1,0,0,1,0
1744,29760.0,8,38,1,136,8,1,0,0,0,0
1745,28973.0,8,46,0,252,8,0,1,0,1,0
1746,39435.0,7,50,1,89,5,0,1,0,1,0
1747,65370.0,1,39,0,205,6,0,0,1,1,1
1748,20194.0,6,44,1,11,4,0,0,1,0,1
1749,42473.0,5,47,2,115,6,0,1,0,0,0
1750,64590.0,6,55,0,1226,14,1,0,0,1,0
1751,71232.0,7,64,1,840,15,1,0,0,1,0
1752,34600.0,8,52,2,292,12,1,0,0,1,0
1753,46904.0,8,56,2,213,10,1,0,0,0,0
1754,49094.0,6,50,1,414,14,1,0,0,1,0
1755,36075.0,6,40,1,76,3,1,0,0,1,0
1756,60839.0,8,44,2,749,17,0,0,1,1,1
1757,77298.0,3,44,1,832,13,1,0,0,1,0
1758,34026.0,5,73,2,39,6,1,0,0,1,0
1759,48918.0,4,60,2,61,3,0,1,0,0,0
1760,82122.0,1,61,0,1106,13,0,0,1,1,1
1761,37697.0,6,47,1,61,4,1,0,0,0,0
1762,34074.0,6,71,2,177,11,1,0,0,1,0
1763,28520.0,6,63,2,21,3,0,1,0,1,0
1764,62535.0,3,68,1,301,6,1,0,0,0,0
1765,36273.0,6,46,1,62,5,0,1,0,0,0
1766,63404.0,4,59,2,830,11,1,0,0,1,0
1767,75774.0,4,42,1,495,13,0,0,1,1,1
1768,78416.0,3,47,1,770,16,1,0,0,1,0
1769,75702.0,6,49,1,1702,16,1,0,0,1,0
1770,59385.0,5,72,2,145,6,0,1,0,1,0
1771,37070.0,7,57,2,375,15,1,0,0,0,0
1772,44689.0,7,72,2,23,4,1,0,0,1,0
1773,53977.0,5,65,1,801,15,1,0,0,1,0
1774,18701.0,5,59,2,18,6,1,0,0,0,0
1775,90369.0,1,67,0,1324,11,1,0,0,1,0
1776,63159.0,3,49,0,1585,9,0,1,0,0,0
1777,37758.0,8,57,2,39,3,1,0,0,1,0
1778,46757.0,9,60,1,970,14,0,1,0,0,0
1779,79734.0,1,54,0,812,8,0,1,0,1,0
1780,63207.0,7,31,0,1172,6,1,0,0,1,0
1781,72071.0,2,69,1,900,12,1,0,0,0,0
1782,21840.0,9,40,1,26,2,0,1,0,1,0
1783,58582.0,5,41,1,543,13,0,0,1,1,1
1784,72282.0,7,72,0,949,13,1,0,0,0,0
1785,50387.0,5,67,2,465,11,1,0,0,1,0
1786,32583.0,7,62,2,8,2,0,1,0,1,0
1787,62568.0,4,61,1,777,11,1,0,0,1,0
1788,44635.0,7,52,2,65,4,0,1,0,0,0
1789,33316.0,6,52,2,111,6,0,1,0,0,0
1790,63967.0,2,55,1,612,11,1,0,0,1,0
1791,52513.0,7,45,0,625,16,0,0,1,1,1
1792,25293.0,8,54,1,26,3,1,0,0,1,0
1793,54111.0,5,58,1,327,9,0,1,0,0,0
1794,78394.0,2,37,0,1022,11,1,0,0,1,0
1795,80739.0,1,65,0,1502,15,0,1,0,1,0
1796,22669.0,9,48,1,66,8,0,1,0,1,0
1797,29236.0,9,36,1,65,6,1,0,0,0,0
1798,44911.0,7,64,1,181,8,1,0,0,1,0
1799,54693.0,6,61,1,845,18,0,1,0,1,0
1800,48186.0,7,49,1,166,8,1,0,0,1,0
1801,54809.0,4,46,2,126,7,1,0,0,1,0
1802,41580.0,5,45,2,85,6,1,0,0,1,0
1803,80336.0,1,53,0,684,12,0,1,0,1,0
1804,47743.0,6,66,1,243,8,1,0,0,1,0
1805,62972.0,6,68,1,375,13,0,0,1,1,1
1806,57333.0,6,69,1,1352,24,0,1,0,0,0
1807,32313.0,9,41,1,146,7,0,1,0,1,0
1808,84953.0,2,70,0,817,14,0,1,0,0,0
1809,27071.0,6,55,1,30,4,0,1,0,0,0
1810,68148.0,2,66,0,863,9,0,1,0,1,0
1811,65735.0,7,58,2,365,13,0,1,0,1,0
1812,86836.0,5,48,0,473,17,0,1,0,1,0
1813,30093.0,7,33,0,36,3,1,0,0,1,0
1814,57705.0,6,57,1,436,12,0,1,0,1,0
1815,25008.0,8,35,1,18,3,1,0,0,0,0
1816,83257.0,6,28,0,1153,16,0,0,1,0,1
1817,22280.0,8,48,1,7,2,1,0,0,1,0
1818,72159.0,2,45,0,1274,11,0,1,0,1,0
1819,64260.0,3,62,0,1524,10,1,0,0,1,0
1820,82733.0,4,39,0,1182,13,0,1,0,0,0
1821,74290.0,6,52,1,1193,22,0,1,0,0,0
1822,58217.0,6,72,3,82,3,0,1,0,0,0
1823,21024.0,7,47,0,58,3,0,1,0,1,0
1824,70116.0,1,51,0,1354,11,0,1,0,1,0
1825,54006.0,7,38,1,454,11,1,0,0,1,0
1826,69063.0,3,57,1,825,9,0,1,0,1,0
1827,11448.0,6,48,0,0,2,0,0,1,0,1
1828,61825.0,4,44,1,312,7,1,0,0,0,0
1829,70886.0,2,52,1,716,10,1,0,0,1,0
1830,69109.0,4,41,0,1307,13,1,0,0,1,0
1831,60208.0,7,50,2,582,22,1,0,0,0,0
1832,32889.0,5,55,2,41,6,0,1,0,1,0
1833,34738.0,6,39,1,15,2,1,0,0,0,0
1834,30538.0,10,52,1,336,13,0,1,0,1,0
1835,82326.0,2,46,0,1834,16,0,0,1,1,1
1836,26642.0,6,56,1,30,4,0,1,0,0,0
1837,69932.0,4,59,1,737,15,1,0,0,0,0
1838,44503.0,6,51,2,40,4,1,0,0,0,0
1839,60200.0,6,75,1,653,14,0,1,0,0,0
1840,49638.0,2,71,1,31,2,1,0,0,0,0
1841,23830.0,7,36,0,15,2,0,0,1,0,1
1842,33051.0,9,64,0,414,13,0,1,0,0,0
1843,72905.0,1,65,0,966,11,1,0,0,1,0
1844,69702.0,4,72,1,913,16,0,1,0,1,0
1845,70300.0,8,48,1,1444,13,1,0,0,0,0
1846,70643.0,6,39,0,1629,14,0,1,0,1,0
1847,30396.0,7,54,1,21,4,0,1,0,1,0
1848,50616.0,7,55,1,144,6,0,1,0,0,0
1849,62772.0,2,54,1,787,12,0,1,0,0,0
1850,30298.0,3,38,0,21,3,0,1,0,0,0
1851,52413.0,7,39,1,326,10,1,0,0,0,0
1852,44155.0,4,66,2,32,3,0,1,0,1,0
1853,86979.0,2,52,0,1519,11,0,1,0,0,0
1854,76532.0,5,48,2,562,18,1,0,0,1,0
1855,42081.0,6,41,1,295,11,1,0,0,1,0
1856,67546.0,3,35,0,1766,15,0,1,0,1,0
1857,88420.0,1,34,0,1722,12,0,1,0,1,0
1858,31158.0,8,38,1,47,4,1,0,0,1,0
1859,61671.0,8,55,1,704,22,1,0,0,0,0
1860,69719.0,1,49,0,567,6,1,0,0,0,0
1861,49160.0,6,74,1,186,6,1,0,0,0,0
1862,24882.0,6,45,1,15,3,0,0,1,1,1
1863,90933.0,1,69,0,1481,11,0,1,0,0,0
1864,59292.0,3,73,1,460,10,0,1,0,1,0
1865,45759.0,7,59,2,61,4,0,1,0,1,0
1866,22148.0,7,40,0,34,2,1,0,0,0,0
1867,73395.0,2,36,0,359,9,0,1,0,1,0
1868,29819.0,6,52,1,34,6,1,0,0,0,0
1869,45688.0,4,55,1,297,6,1,0,0,1,0
1870,62820.0,1,69,0,724,8,1,0,0,1,0
1871,60491.0,5,52,1,921,21,0,1,0,1,0
1872,33235.0,7,37,1,61,4,1,0,0,1,0
1873,35701.0,6,64,0,31,2,1,0,0,1,0
1874,31535.0,7,43,1,32,3,0,1,0,1,0
1875,92556.0,0,63,0,1028,8,0,0,1,1,1
1876,67384.0,5,53,1,1172,17,1,0,0,0,0
1877,80573.0,2,52,0,1397,11,0,1,0,1,0
1878,77870.0,8,56,1,1567,13,1,0,0,1,0
1879,52278.0,8,60,1,1024,21,0,1,0,0,0
1880,57107.0,8,55,1,279,15,1,0,0,0,0
1881,18929.0,6,33,0,40,2,1,0,0,1,0
1882,36038.0,6,42,1,38,5,0,1,0,0,0
1883,20180.0,7,47,0,84,4,1,0,0,0,0
1884,34230.0,7,58,2,19,2,0,1,0,1,0
1885,31878.0,3,46,1,32,2,0,0,1,0,1
1886,70932.0,3,51,1,493,10,0,0,1,1,1
1887,91249.0,4,67,0,1470,16,1,0,0,0,0
1888,77598.0,3,80,0,1507,13,0,1,0,0,0
1889,80982.0,5,64,2,1043,19,1,0,0,0,0
1890,22701.0,5,46,1,15,2,0,1,0,1,0
1891,55212.0,8,54,1,1148,9,0,1,0,1,0
1892,70617.0,2,53,0,1167,7,1,0,0,1,0
1893,64849.0,5,66,0,1050,13,1,0,0,0,0
1894,62694.0,7,58,2,542,17,0,1,0,1,0
1895,61917.0,5,49,2,86,3,0,1,0,1,0
1896,67472.0,3,76,1,320,8,0,1,0,1,0
1897,21059.0,6,41,1,30,6,0,1,0,1,0
1898,29543.0,7,55,2,38,6,0,1,0,1,0
1899,75903.0,3,72,1,633,14,1,0,0,1,0
1900,34984.0,7,48,2,27,3,0,0,1,1,1
1901,54998.0,4,67,1,378,11,0,1,0,0,0
1902,54356.0,8,74,1,755,16,0,1,0,0,0
1903,34242.0,5,64,1,14,1,0,1,0,1,0
1904,25410.0,4,50,1,8,2,1,0,0,1,0
1905,73356.0,2,39,0,1386,17,0,1,0,1,0
1906,28320.0,8,73,1,34,2,1,0,0,1,0
1907,23763.0,7,46,1,28,2,1,0,0,0,0
1908,72570.0,1,39,0,573,11,1,0,0,1,0
1909,34529.0,7,47,1,112,6,0,1,0,1,0
1910,70792.0,3,72,0,1043,9,1,0,0,0,0
1911,63211.0,2,41,0,797,13,1,0,0,1,0
1912,83891.0,1,49,1,605,12,0,1,0,1,0
1913,36065.0,8,55,2,59,6,1,0,0,0,0
1914,39898.0,7,69,1,103,5,1,0,0,1,0
1915,51141.0,5,83,0,151,5,0,1,0,0,0
1916,56939.0,3,47,1,393,8,1,0,0,1,0
1917,80872.0,1,72,0,1122,9,1,0,0,0,0
1918,72335.0,8,47,0,2043,15,0,1,0,1,0
1919,61798.0,4,59,0,431,7,0,1,0,0,0
1920,76842.0,0,73,0,960,10,0,1,0,0,0
1921,29478.0,6,47,1,15,2,1,0,0,1,0
1922,46998.0,7,67,1,299,13,1,0,0,0,0
1923,96843.0,2,33,0,1470,18,1,0,0,0,0
1924,56551.0,4,73,2,103,6,0,1,0,0,0
1925,70053.0,5,58,1,663,16,0,1,0,1,0
1926,71670.0,6,61,0,1606,9,0,1,0,0,0
1927,44359.0,3,45,2,34,5,1,0,0,1,0
1928,40887.0,9,71,2,98,7,1,0,0,0,0
1929,48877.0,7,57,1,118,4,1,0,0,0,0
1930,74485.0,3,76,0,1463,14,1,0,0,1,0
1931,64474.0,5,51,1,588,12,1,0,0,1,0
1932,77226.0,3,60,1,913,16,1,0,0,1,0
1933,72643.0,2,74,0,1159,14,1,0,0,0,0
1934,85738.0,1,45,0,1315,10,0,1,0,1,0
1935,55686.0,4,57,1,872,11,1,0,0,0,0
1936,39062.0,4,40,1,32,2,1,0,0,0,0
1937,34600.0,8,52,2,292,12,1,0,0,1,0
1938,40794.0,7,48,1,357,11,1,0,0,1,0
1939,54690.0,3,52,2,164,7,0,0,1,1,1
1940,32632.0,5,60,0,351,10,0,0,1,1,1
1941,38236.0,7,55,2,76,7,0,1,0,0,0
1942,36781.0,8,44,1,47,4,1,0,0,1,0
1943,31385.0,8,39,1,17,2,0,1,0,0,0
1944,24570.0,9,39,1,124,7,1,0,0,1,0
1945,25509.0,9,49,1,73,6,0,1,0,0,0
1946,94642.0,1,72,0,1819,12,1,0,0,1,0
1947,58646.0,4,61,1,107,4,0,1,0,1,0
1948,53201.0,7,48,2,368,17,1,0,0,0,0
1949,21994.0,5,66,1,15,1,1,0,0,1,0
1950,57113.0,7,45,2,219,11,1,0,0,1,0
1951,51373.0,4,32,0,186,9,1,0,0,1,0
1952,23477.0,8,37,1,107,6,1,0,0,1,0
1953,58116.0,2,67,1,377,8,1,0,0,1,0
1954,72968.0,3,60,0,1721,11,0,1,0,0,0
1955,39791.0,7,52,1,127,6,0,1,0,1,0
1956,91712.0,3,76,0,2046,16,0,1,0,0,0
1957,94472.0,5,65,1,1467,11,1,0,0,0,0
1958,13672.0,8,63,2,17,3,1,0,0,1,0
1959,96547.0,2,43,0,594,13,0,0,1,1,1
1960,79205.0,4,48,0,644,12,1,0,0,1,0
1961,56559.0,4,48,1,381,10,0,1,0,1,0
1962,32644.0,8,50,1,383,12,0,1,0,1,0
1963,67506.0,3,43,1,195,6,0,0,1,0,1
1964,24206.0,6,53,1,17,2,1,0,0,0,0
1965,28420.0,6,56,1,11,2,0,1,0,0,0
1966,22979.0,8,53,1,52,8,1,0,0,1,0
1967,33279.0,3,57,0,16,1,1,0,0,0,0
1968,46423.0,7,51,2,84,5,0,1,0,0,0
1969,30368.0,8,46,1,48,4,1,0,0,1,0
1970,63684.0,5,53,1,1083,15,1,0,0,1,0
1971,41638.0,8,59,1,346,14,1,0,0,0,0
1972,68805.0,2,64,1,233,5,0,1,0,0,0
1973,65814.0,5,57,1,688,13,0,1,0,1,0
1974,71964.0,3,65,0,1570,12,1,0,0,0,0
1975,39146.0,8,37,1,128,7,1,0,0,0,0
1976,96876.0,2,46,0,1686,15,1,0,0,1,0
1977,34445.0,9,42,0,472,19,0,0,1,1,1
1978,68281.0,5,65,0,1524,12,1,0,0,0,0
1979,37284.0,6,48,2,14,1,0,0,1,1,1
1980,36790.0,9,40,0,20,4,1,0,0,1,0
1981,27943.0,8,56,2,29,5,1,0,0,1,0
1982,22263.0,6,72,2,19,3,1,0,0,0,0
1983,30261.0,8,51,3,13,1,1,0,0,1,0
1984,28587.0,6,45,1,43,5,1,0,0,1,0
1985,43815.0,6,41,1,53,3,0,1,0,1,0
1986,48195.0,6,67,2,201,12,1,0,0,1,0
1987,77027.0,4,71,1,1119,13,0,1,0,1,0
1988,71322.0,4,58,1,1022,15,0,1,0,1,0
1989,32765.0,5,44,1,33,4,0,1,0,1,0
1990,29672.0,6,58,2,13,1,1,0,0,1,0
1991,23272.0,4,70,0,28,2,1,0,0,0,0
1992,49912.0,8,74,1,751,19,0,1,0,1,0
1993,7500.0,9,38,1,39,7,0,0,1,1,1
1994,68117.0,6,76,1,877,21,0,1,0,0,0
1995,67225.0,5,68,1,672,12,1,0,0,1,0
1996,17649.0,8,47,1,39,6,1,0,0,1,0
1997,55914.0,7,48,1,808,21,1,0,0,1,0
1998,40059.0,8,39,1,231,9,1,0,0,1,0
1999,60905.0,2,73,1,301,8,1,0,0,1,0
2000,75330.0,6,46,2,894,17,1,0,0,1,0
2001,60689.0,3,72,1,546,12,1,0,0,0,0
2002,38680.0,7,39,1,47,3,1,0,0,1,0
2003,61416.0,6,41,0,1325,14,1,0,0,1,0
2004,49767.0,4,32,0,446,10,1,0,0,0,0
